slope,intercept
1.2818691738799142,-0.3328730072411228
0.7062264599810993,0.29791649480676785
0.7119200038583584,0.2618590269286807
1.0610013932523386,-0.09572171637481053
0.9779248407362802,0.0204204429812197
0.9890318199615522,-0.06063614136177797
0.9011643036967896,0.11679195178862982
0.7817510367481173,0.22446076512023436
1.0513594807646507,-0.059433360175703775
1.6425351178978376,-0.8111924197917475
-0.2660120793024296,0.841319852985633
1.318421053793702,-0.3080639106211257
1.049247876040826,-0.09039292537734878
0.9085063321625423,0.24424632310551775
0.724411756319559,0.2748896981775368
0.857773659423023,0.1053550321246921
0.5537757373444061,0.12547674052141408
-0.5308270621227151,0.8036842071863846
0.9006106658566383,0.02634379571897083
0.9680082536487782,0.0171088372842384
0.45071153007702525,0.544765671380614
0.0,5e-324
0.4379410097620129,0.2939811447238293
1.0135758777879662,-0.012512206457510722
0.9523568592967967,0.030992062276329557
1.0137068851191804,-0.03283956651143777
-0.7094170403624733,0.7329596412550232
1.036802940240091,-0.03184118670814007
-0.8122178875942333,1.1619291483871232
1.0987948449246776,-0.10873911523591094
1.1144743648234368,-0.21834671486946836
1.3497059609962077,-0.42628790582648574
0.8077860816197917,0.1480675294974113
0.45197171826227195,0.39651879681744495
0.7329850856720477,0.2432810963942733
1.027145698208428,-0.06381959902866896
1.069508229656609,-0.07714604567469475
0.8136886489889401,0.151413167299012
0.9136292301026266,-0.015213083700353236
0.9161310911978646,0.04703017142440761
0.8144762306530933,0.18865815947579667
0.9343480280514281,0.06150677986920916
1.2748135415243067,-0.36755878381835383
1.0404819070678168,-0.06872937068070377
1.1722267627537757,-0.19124749238313246
-0.11232749104461304,0.46303733124903523
0.8683315991650287,0.12438238388675239
0.9765274843789374,0.017240894301345632
1.0354678831409416,-0.025905850720026533
1.0418604643426397,-0.04147286772339863
0.3454791910527577,0.36807767583735507
0.0,0.0
1.0182297908961013,-0.032954978331352525
0.8424539875272286,0.12387457260696755
0.41027351611344576,0.5801623526570783
1.0007322379474861,-0.03058736877201107
0.9850798736160348,0.0102535143443659
0.9932951819134169,0.0021706933756764357
1.1077843219354042,-0.11390980199627186
-1.2954170895443233,1.3573190229953997
0.9287993928733361,0.04925632146754988
0.9178936057304677,0.060688208163183655
-1e-323,5e-324
1.1240704574480225,-0.13510980281450666
-0.8761138401456267,1.0676510940399047
0.9675523130680994,0.03944903488352469
0.6683471895481123,0.3364249782733352
-1.1321637435247476,0.9543859653865359
0.8468899522942989,0.13947368413435013
0.3376862554120632,0.6511730208327438
0.7474847545731084,0.23212625585613042
0.9538741181651582,0.004424916497908327
0.9073297656930183,0.08670841228795001
1.0212734796429241,-0.020082005149173056
1.037567529396807,-0.04091086394482346
-0.37185141749029094,1.2017646958386954
-0.7321521107671133,1.0578190792135125
1.537066462886723,-0.5691023681793337
-2e-323,2e-323
0.8237631757078885,0.17551446045270125
0.8125124488019739,0.192076053502379
-1.124575338876751,1.4061264543581482
0.985181001477388,-0.12012581563970381
1.0036592373342152,-0.0486885308282583
-1.163375949521819,0.8170009101689255
-0.07985167398046489,0.8499837654616798
0.7515139191249046,0.24107544835630945
-0.0529586191986775,0.9704306284697443
-0.596896794519984,0.9905723164745779
-0.835507136288581,1.0605800220617092
0.4758352830390282,0.5264584532147937
0.8426489201510536,0.15053048718395956
-0.41961581049698415,1.2725774080852137
0.9181428341634871,0.08398219179001387
0.9854323307900686,0.0014724311109608258
1.0087743726266445,-0.02704854420148295
1.2151241408015296,-0.2268677949359703
0.6101584515895565,0.38029067570090036
1.0359065015563786,-0.06422649153061978
0.5937536147757992,0.40652111048399636
0.4392641474627802,0.3528939099799553
1.1083356303817753,-0.11330993141431422
1.0905790340597958,-0.10552346033439597
0.9865929329842876,-0.06903279742380712
1.060122763198106,-0.07433669606764548
0.9193333126504336,0.06627864370247938
0.9911457105734732,-0.00034063199116940446
1.0270806804095518,-0.05037866620847731
1.001634662696258,-0.054887307184609636
0.9993904097710229,0.00018384451950081981
1.0919714655430375,-0.1105411777081029
0.9493087553745615,0.03548387123318518
1.038766815781313,-0.08460540809687767
0.8450502754434526,0.010458634451754878
1.071793899601192,-0.16283937626442868
0.9101715274511044,0.08894883182809638
-0.09108071344227064,0.04165069292363932
1.0325814554009982,-0.05814536453054352
0.9592570927925006,0.0035777997968675646
0.6471186410259255,0.35580366494419835
0.9804661702929766,-0.012227091717420757
0.9342191812342208,0.07058944381694021
0.8897549692188029,0.08979627766236445
0.3813654633089259,0.610650467092518
1.59708436453418,-0.5547215482437491
0.9980699619612808,-0.00016619195651841262
0.9512496002899826,0.045431613387114544
-0.19759107438864051,0.6662581482640897
0.9516984513716812,0.0042061544341344655
-0.21412358211484173,0.7177301369083555
0.9351492561068859,0.0645342570873834
-0.149697068278745,0.6303889431088653
0.7145768848221049,0.31363286730281853
0.6799560155764401,0.17633380945697963
1.1578410351996395,-0.17865622740611564
1.0002547957655783,-0.037984816514456066
0.7949390489749881,0.20228417021589426
0.9184962415371709,0.03178947307778143
1.015334155408326,-0.009754034634329889
0.7558992103768539,0.19429347621685292
1.0962631578361597,-0.17783458659364615
0.9076038082919994,0.06381458451630873
0.8961709812128064,0.09754874600763618
0.364656671360891,0.35860853240100676
1.0334762489669518,-0.03423019144255979
0.9647445217431899,0.02797106237191671
1.0342347535732912,-0.031141390112388923
0.8734136624910582,0.11174958216937536
0.9396731368280449,0.017857568960486847
1.0751458585083715,-0.062268705340347605
1.1317192876732751,-0.15428734882742368
0.8814776534489978,0.10485638455881811
0.9898926954461335,-0.02218720067451141
0.9629605764723824,0.049978271208515834
0.7696997068424737,0.22889633929841013
1.0384783451151511,-0.039085483310640864
0.9232934450081925,0.0627434130922311
1.1413838948029342,-0.1625304007704024
0.6122154540337098,0.39511010221454584
0.8495037681512073,0.12862401232527
0.1129025065090633,0.5020898204442765
0.9896214479523917,-0.02471879843165814
0.6641688948367103,0.33164957849884
0.2543712885018906,0.5198564449751069
1.0507580796550247,-0.055609175736586
0.8351417868637667,0.15153120985314827
1.0904993450744047,-0.16884835733304482
1.0498056922301018,-0.06573114863359833
1.0066167060597426,-0.022098556233648335
1.0655575361459144,-0.09680134680373897
1.0400485503506243,-0.08230962655108942
-0.5861690536254084,1.0895249651304793
